,review_body,review_date,hotelName,hotelUrl
1291,"We stayed in this hotel for 4 nights. Hotel was spotlessly clean and staff very very friendly, helpful. Rooms are a good size but remember you are probably not in it for very long. Breakfasts were excellent all buffet, we found that we didn’t have any lunch because we were still full from breakfast. I would definitely stay in this hotel again but I thought Clarke key was expensive to eat and drink in.","April 14, 2019","23    Holiday Inn Express Singapore Clarke Quay
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4885970-Reviews-Holiday_Inn_Express_Singapore_Clarke_Quay-Singapore.html
1292,"This hotel is located in close proximity to Clarke Quay's main attractions. The hotel is modern, clean and affordable. The room was comfortable, and whilst not large, had everything you need. The breakfast was very good. I will stay here again.","April 13, 2019","23    Holiday Inn Express Singapore Clarke Quay
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4885970-Reviews-Holiday_Inn_Express_Singapore_Clarke_Quay-Singapore.html
1293,"Stayed her for a business trip. Enough has been said about the size of the rooms. They are very small but you can put up with them. The bathroom had one of those soap/shampoo dispenser on the wall. Don’t like the idea of washing hair and body with the same stuff. Bring your own. The big thing for me was dinner choices whilst eating on your own. Clarke quay is a very lively place with heaps of places to eat. Whilst I did it once, eating out by yourself in such a lively area is a bit uncomfortable. Unfortunately, eating at the hotel isn’t that much better. You have to go down to the bar and order from a limited menu. Did this twice and had Butter Chicken and Singapore Chicken Rice. Should get over my feeling of being uncomfortable about eating on my own and went out more. Ok but not great. ","April 13, 2019","23    Holiday Inn Express Singapore Clarke Quay
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4885970-Reviews-Holiday_Inn_Express_Singapore_Clarke_Quay-Singapore.html
1294,"This property is very near / almost bang in the middle of action hub for Singapore...Clarke Quay!Swimming pool is one of its kind with glass wall along the entire length ! A quirky photo opp with water adding funny feature ! Breakfast was quick not an elaborate fare, but very utilitarian! Full marks for proximity to Clarke quay!","April 12, 2019","23    Holiday Inn Express Singapore Clarke Quay
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4885970-Reviews-Holiday_Inn_Express_Singapore_Clarke_Quay-Singapore.html
1295,"Loved, loved, loved this hotel. The rooms were very clean and comfortable, the breakfast buffet was perfect and had plenty of choices, and the rooftop pool area was amazing. The hotel is located within walking distance to Chinatown, hawker markets and Clarke Quay where you can find some amazing places to eat whilst enjoying the views of the river. But the best part of this hotel would have to be the staff, they were very friendly and helpful, especially the breakfast service staff and I can not recommend this hotel enough to anyone who is thinking of staying here.","April 11, 2019","23    Holiday Inn Express Singapore Clarke Quay
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4885970-Reviews-Holiday_Inn_Express_Singapore_Clarke_Quay-Singapore.html
1296,"I stayed at the Dorsett for 3 nights in early July, business trip. The hotel is fine for the price bracket - the pool is very nice, although there could be a few more amenities and protection from the view and noise of traffic; the restaurant to be avoided. The hotel is on the edge of Chinatown - not the sterile Singapore I had expected, but rather a messy, vibrant and trendy network of streets and alleyways, with some delicious food. But the best thing by far was the hotel staff, who are the friendliest and most helpful I have ever come across. On arrival, I was allowed to check in and given a room hours before the due time; after a long o/n flight from London that was wonderful. During my stay, I found helpful and friendly advice whenever required. And on the day I left, I was allowed to check out two hours later, and then given that I had to work and my flight was late, I was offered the staff office for 3 hours. So I could work and relax before the next 13hr flight to Australia. The star that day was Yadi, who made it all easy and fun. Thank you very much, I’ll be coming back.","July 12, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1297,"I travelled with 2 kids and spent 3 nights.Staffs are helpful and ver good responses on handling issues.Too bad i had no chance to enjoy swimmi g pool and upper garden.Location are very strategic.. MRT Outram is exactly next door..also bus station..I did not include breakfast but food I ordered by room service was great base on my Indonesia taste scale.Easy to find alternative foods around the hotel, specially people like me who enjoyed chinesse food, (there's also halal food closed by hotel)Overall I enjoyed the stay","July 11, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1298,"We arrived at Dorsett very early due to our flight and were not disappointed with the level of customer service at the hotel. Although there were no rooms available for early check in, Rachel (Duty Manager) did her best to give us access to facility in the hotel for shower and changes.She was very knowledgeable of the place and helping us with best transport to get around the city and the airport.The rooms were spacious, clean, tidy, and quiet. However, there was a little smell of mould in the room.The gym was adequate and spacious for my work out but it needs a bit of attention.The hotel is a walking distance to Maxwell Road Hawker Centre.Would come back again.","July 5, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1299,"My husband and I are a regular guest at this hotel. The location is very good and close to china town and clark quay hence many choices of restaurants and hawker center. It is also easy to travel as outram park MRT station is next door. The front desk staff is very friendly and professional especially Onnah and Yadi. They were really helpful and Make our stay easier. The marketing staff, Nadya, also informative and friendly too. Thanks so much for wonderful service.","July 3, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1300,"Oonah and shah excellent representatives of the hotel eager to help, very professional and did everything they could to make our stay pleasant. Went above and beyond to make our stay comfortable and welcome in your facility. Definitely will tell others!","June 28, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1301,Arrived after a late night flight and the check-in process was extremely smooth and friendly even for the early hours of the morning. My partner and I were celebrating a special occasion and the staff couldn't have been more friendly and accommodating. The location was perfect for those who don't want the hustle and bustle of Orchard but still want the convenience of easy MRT access to Santosa & Marina Bay. The proximity to local hawkers/ Chinatown made the trip all that more authentic.Working in the Hospitality industry myself & having been to Singapore many times I would have no hesitation recommending Dorsett to my friends and family for their future travel. Please commend the whole team for an overall amazing experience. Looking forward to staying here again. - Yohan,"June 26, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1302,"So my sister made the booking for me under her Agoda account. I came to the front desk and showed the booking confirmation and passport. The front-desk staff requested that I or my sister must contact Agoda to confirm my name in the booking request. Ok, so my sister messaged Agoda under the booking reference section on Agoda website. I showed that to the front-desk (I had to queue again behind other guests who came after me) but they said a web message is not acceptable and demanded my sister directly call Agoda. Ok, so I had to step aside again to call my sister, she called Agoda and after several attempts Agoda picked up the phone and did sort it out, said that they will send an email to the hotel immediately. I asked the front-desk, but was instructed to wait until further notice. After another 25 minutes I could not stand anymore and go ask them again, they told me they received the email from Agoda just now, but when I insisted to see the email receiving time, it was actually 20 minutes ago. I came to the hotel at 1.30 pm. And after all this bureaucratic front-desk process of Dorsett, I checked in to my room at 2.45 pm. That's 1h and 15 minutes I will never get back and a lot of nuisances. So much for a 4-star hotel.I don't know whether this is merely bad process, or differentiated treatments for 3rd-party booking guests and walk-in guests. Whatever it is, I'll never ever choose this hotel again.","June 22, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1303,"Greetings ! As old Singaporeans from North America Dorsett Hotel is well located in the People Park 's Centre neighborhood of eateries shops etc in fact we had a Friends Dinning Together at very expensive Spring Court Cuisine Eatery nearby it has Deem Brunch !Dorsett is MRT accessible for light luggage Travellers like us, being near Outram ,Tanjong Pagar revived good aide memoirs for me including Kereta Ayer Chinatown ! Although we did have family help on transport to Changi and from being nearby to MRT Outram is comforting ! We are at Room 308 , your multi lingual staff at Reception is welcoming and superb Majullah Singapoora Jika Tak Mahjong masa ini ! Dorsett 's swimming is too small and too shallow for lap swimmers like me ! Dorsett might do very well with a Chinese Deem Sum Brunch Eatery , guests needn't walk to People's Park or Chinatown ! We of course hope & pray for affordable cost effective hotel rates ! Gerald Heng Sr. Washington DC","June 19, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1304,"I stayed here with my husband and 13 y.o daughter. The staff is quite friendly and helpful.Specially for Mr. Yadi. He’s the duty manager when we stayed there. He explained things and gave directions to the place we want to go etc like we’re his old friends. And one of the things I like about this hotel location is that chinatown is on a walking distance. The hotel also surrounded with beautiful buildings, small enchanting cafe, bookstore. MRT? They have special lift that goes there directly in front of the hotel.Accessible, Affordable, and Hospitable. Need I say more ? I definitely coming back to Dorsett.","June 7, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1305,"Singapore is modern, friendly people, easy transportation and lots of shopping! This hotel is comfortable, accommodating, and bed is superb. Staff exceptional, patient, and friendly. Michelle, Pravin, Rachel to name a few.","June 6, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1306,"Perfect- location wise, front desk staff, the needless to ask but automatically refilled toiletries. The rooms are a decent size, the bathrooms better than most in terms of space.. I wish they had a fairly ok priced breakfast. But then there are several options (and rated ones at that) around that you can go pick up a good breakfast.","June 3, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1307,"My family and I stayed in this hotel during my visit to the Singapore General Hospital. The proximity to the SGH and MRT station was the consideration to choose the hotel. When you exit Outram Park MRT station towards Dorsett hotel using an elevator you will come right at in front of the hotel.It has a decent size room, nice mattress and pillows. The room equipped with iron and ironing board, kettle.Definitely will stay here again.","May 23, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1308,"3 nights in the standard Dorsett room. 'Compact' room but good value given the price. Location terrific above Outram station and lots of choices of bars, restaurants and cafes walking distance. Special mention to the staff and in particular, Dana. Always smiling, always thoughtful. Thanks","May 16, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1309,"Stayed at Dorsett for a business trip.They are very responsive from the booking, check in and all other requests. Located near Chinatown and VivoCity. Many restaurants to choose from.Breakfast selection is few but can fill you up.Room is ok, but there are some dust inside the cabinet. Not a big deal though.Will definitely stay here again ;)","May 7, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1310,"i was visited dorsett early april. the room very clean i got room upgrade because of staff compliment about their mistake. the location is great very near outram park MRT station. very near to chinatown and many food,resto,and bar around there.","May 7, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1311,"Very close to China town and all the restaurants, hawkers and bars. The price is quite good for value (according to Singapore market price). If you are a fan of Crazy Rich Asians, this area will remind you some good memories. Cozy hotel with small rooms.","May 6, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1312,"Hotel is conveniently located next to Outram train station so easy to access. I arrived at 1:00pm and was lucky enough to get my room straight away. Thanks to Michelle. Room was small but well equipped. Bed was comfortable, and bathroom was clean. Only comment would the carpet which was very filthy. I didnt dare walk bare foot. I left at 5:00am the next day and the 2 ladies at the front desk were very helpful in getting me a taxi. Overall this place is not bad for the price you pay. I would stay here again for a short trip like this.","May 1, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1313,"My friend and I chose this hotel as it was our first trip to Singapore and we needed a hotel in a good position to go sightseeing. We were staying for 3 nights.The hotel exceeded expectations, It was beautiful and clean and the staff were fabulous. ( The bathroom was a little small causing difficulty in moving about- but really nothing to worry about)Our thanks go to May who went out of her way to help us find our way about, arranging taxis when needed and explaining the MRT routes which turned out to be right next to the hotel - perfect!We had breakfast included in our stay and the choice was excellent and of a high standard. Omelettes cooked to order.We were within walking distance of China Town which is lovely and provides numerous places to eat and shop in the evening ( we didn't see it in daytime).Also on the doorstep of the hotel were wine bars and restaurants - much cheaper than hotel dining.We used the pool in the afternoon which was perfect after a busy day rushing around.Happy hour at the bar was also a great start to the evening.A brilliant trip enhanced by May who extended our checkout time to fit in with our next stop - this allowed for more sightseeing.We would recommend this hotel to anyone and would definitely stay here again.","April 29, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1314,"I chose the hotel as I had a layover of 24 hours and wanted somewhere to rest and to get a quick glimpse of Singapore before my midnight departure. This hotel provided. The rooms themselves I found were basic and didn't really impress, but it was sufficient. The check in was good as the reception offered a 1pm check out which was much appreciated as I was a late night arrival. The location was great. Only a few minutes from Chinatown, which consumed my entire day, and I also noticed transport was close by. Overall it was good without being great and was sufficient.","April 24, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1315,"The staff were really pleasant and helpful, especially Dana who was happy/enthusiastic and knowledgeable, nothing was any problem. The room was clean and spacious. The bed was really comfortable. The en suite was large and well equipped. Pool towels were provided in the room, together with bathrobes and slippers. The pool area had sunbeds/tables/chairs and the pool was very clean. Our afternoon swim was thoroughly appreciated. We did not eat in the hotel but enjoyed the happy hour drinks.The hotel has direct access to the Outram MRT so great situation for Chinatown and Little India and the purchase of the Tourist Travel Pass is a must at 30SD with 10SD refund is a must!We had a great stay and would definitely book this hotel again should we return to Singapore in the future.","April 18, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1316,Stayed for 2 nights on holiday. Lovely hotel which met all our needs. Attractive lobby and nice pool area. Room was spacious clean and comfortable. The bathroom was roomy and clean. Pool towels were provided. The staff were outstanding and couldn’t do enough to help us with anything we needed. Location at the south of Chinatown was ok if you don’t mind walking but it is a bit out from the main drag.,"April 13, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1317,"We booked in here for 3 nights prior to joint our cruise to Hong Kong. We were given a complimentary upgrade to a higher room with a better view, which was nice.The room was good, and the bed was very comfortable.The staff were uniformly friendly and polite.The breakfast was also very good with a wide variety of dishes.For us however, one of the main attractions was the proximity of the MTR subway - just round the corner from the front door.","April 4, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1318,Awesome front desk staff. Courteous and went out of their way to be helpful. Concierge was on hand to welcome us whenever we returned from our outings. Great location-above MRT Station and walking distance to food court.,"March 25, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1319,"We spent 6 wonderful nights at the Dorsett Singapore during our kids half term break. As this was our first time to Singapore and with the abundance of hotels to choose from I was initially a little apprehensive but this quickly disappeared on arrival at the Dorsett. Despite our early arrival (11 am) we were afforded an early check-in, which was a nice touch considering we had an overnight journey. The hotel itself is well maintained, clean and the location was excellent. The nearest MRT station was a 3 minute walk from the hotel and 1 stop thereafter to Sentosa island. China town with an abundance of eateries/ shop / market was only 10 minutes walk from the hotel. The staff are friendly and welcoming, all were well informed about the surrounding amenities and a special thanks to Michelle who was fantastic in providing detailed guidance in navigating the city. We will be returning without a doubt. ","March 23, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1320,"Hotel is modern, clean, centrally located and close ot everything a tourist might want to see. Staff was friendly and very helpful. Next to subway station, Chinatown, and Hop On Hop Off bus stop. Will stay again next time in Singapore. ","March 20, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1321,"We booked this hotel based on the reviews on travel websites but the room that was given to us didn't reflect the good reviews we had read at all. The room smelled really bad upon entering and I had to leave air con running constantly to keep it bearable. The carpet had pretty bad stains all over the room and I was scared to walk around bare feet. The wallpaper had some old glue residue (or some kind of repair, see pictures) and was very old and showed its age. The shower cubicle had mould on rubber sealing and floor tiles, again, I couldn't use the shower bare feet. The toilet paper holder was rusted badly and broken. The management was informed and they were swift to come up to inspect the room. They agreed that the room was not fit for purpose, but they were still unable to offer any compensation that was acceptable considering the state of the room and what I had paid for it. They did fix the toilet paper holder and clean the mould etc. but too little too late. This hotel was probably very good in the past but it seems not enough is being done in terms of maintenance. I was able to find better hotel around Clarke Quays area for less money that I paid for this hotel, avoid at all costs and go some where else if possible. The location is good as the hotel is right next to the MRT and close to the Singapore downtown and china town area. Staff was friendly too. Shower pressure was adequate and the air con worked brilliantly.","March 13, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1322,"My wife and I stayed for a couple of nights before taking a cruise, having found a good offer online. The hotel was very clean and modern, on the edge of Chinatown, next to one of the main Police Stations, so felt very safe.Good breakfast buffet, covering not just Western staples, but South East Asian Fare too, which allowed us to try something new and tasty.Hotel above a subway station, 40 minutes direct from Changi Airport. Did not try hotel restaurant, crazy to do that with the fantastic food courts only a few hundred meters away in Chinatown. Good swimming pool, with plenty of space to relax in the shade. If you have been to Singapore you will know why you need shade!Not top price, because not in central area, but worth every penny.","March 10, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1323,"Located in Chinatown, the hotel has an impressive lobby. Check in was smooth. Our room on the 10th floor was small but had all the facilities for our short stay. The bathroom on the other hand was big , no bath but a lovely shower.I was having difficulty finding a few cigars, and asking st the desk the staff went the extra mile and found me an excellent store, Old Cuba, within easy walking distance. The store was hard to find and I would not have succeeded without their sterling work. We were going to have breakfast at the hotel, but found it was badly over priced The air conditioning was noisy","March 7, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1324,"Pleasantly decorated rooms which are a lttle on the small side, but well appointed, with quiet A/C and good shower. Good wi-fi and ditto breakfast make this an easy stay. Not a very homey bar, but then bustling Chinatown is just staggering distance from the hotel where there are many to be found.The hotel is on top of Outram subway station, which the gateway to everywhere in Singapore.","March 3, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1325,"We had a lovely 2 night stay here on route to Thailand. Very convenient for transportation getting around. Easy checkin and room clean. Would stay here again, however, was not so keen on the loft room. Stairs to bed, with bathroom downstairs. Hard getting in and out of bed if you slept on the “other side” of the bed. Couldn’t walk around the bed.As has been said in earlier review. Could not blow dry your hair looking in a mirror, asked for an extension cord but didn’t have one. Couldn’t open safe at 5am the morning of departure, the hotel sent someone out, got it open and changed batteries without delay. Thank you","February 25, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1326,"I accidentally hurt my finger when closing safety box at night. It bleed a little bit and made some staining on bed sheet and my pillow during sleep (I tried to clean those stains but still quite remarkable). The next day afternoon I got a letter form the hotel service concerning and asking if there's anything they can help. My wife also got a call from custum service, not for compansation, just for concerning. I wrote a letter for appology and hope to make compensation for the stains. The custum service was so kind and concerned my wound again, and I didn't have to pay for it.Sincerely thanks for the kindness and warmth of the hotel survice!","February 23, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1327,"Had a great stay at Dorsett, in. Deluxe room. Super comfortable, nice pillows, clean and neat room. Extremely convenient location near the MRT and buses. Close to Tiong Bahru, and China Town. Close to food and amenities. Well done!","February 16, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1328,"We stayed here with 4 other friends prior to our travels to Thailand. Lovely hotel with a couple of little considerations. Firstly we were all given an upgrade to a loft room which was very nice. The beds are so comfortable. 2 considerations for the bedrooms, there is no plug anywhere near a mirror if you need to use the hairdryer or a plug to charge your phone up near the bed where you can reach your phone. Other than that it was a very nice hotel. Clean, friendly, right next to Outram MRT. We were there during Chinese Lunar New Year and it was crazy busy in Chinatown. The bar closes early which was a bit strange for modern hotel so don’t come back thinking you’ll have a nightcap before bed. ","February 12, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1329,"Visting Singapore fro the first time as a family we wanted a hotel to have a good location and this is the best thing about this hotel. It's next to the subway station, one stop from the Sentosa station and 3-4 to Marina bay so from this point of view is great! But there are are many things that are not as great. Firstly the rooms quality, The first room was given to us was in a floor that smelled paint thinner and the room was really terrible with wallpaper teared apart in many places and very dirty carpet, After I went back to the reception to complain they changed the room to a better one but nothing special, just better condition. Another weird thing is that after 8pm if you need a coffee or anything to eat you can't! I never met this in this kind of hotel level before. And the nearest coffee shop or 7/11 is in Chinatown!The situation is being saved a bit by the Korean hotel manager that she is really nice and kind and she will try her best to help as much as she can. But the hotel needs a refreshment for sure!","February 7, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1330,"Just completed a 6 night stay.This hotel is convenient for Chinatown, and very close to Outram Park MRT station. That’s about all the good I can say about it.Restaurant food is not very good at all. The one evening meal I ate their was served very, very quickly. Far too fast for it to have been freshly prepared. It was bland and uninteresting (guests from UK, think cheap and bad chinese takeaway quality). The restaurant plays terrible covers of international pop music on repeat. After one night, I switched to Deliveroo or GrabFood deliveries when eating in.Breakfast is standard buffet food. No yoghurt (if that’s your thing).The hotel bar shuts at about 9:30, and room service stops about 10. Don’t expect service after a long day in the office or sightseeing. After that time your options are a vending machine.There is a an outside pool good for a swim, but don’t expect to sit their to relax with a nice view - it overlooks a building site. There is a gym, but the equipment is tired and in need of repair in places. There isn’t much equipment: 1 bench, dumbbells up to 10kg, two bikes, two treadmills, a cross trainer and a pulley frame. There is bland ‘lift music’ piped into the gym - bring your own music if you want any motivation!The rooms themselves are fine, though quite small by Singapore standards and have quite noisy aircon.I think there is much better for a very similar price, and won’t stay there again.","January 29, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1331,"It was our 4th time with this hotel. We always love the hotel for its location. But the hotel is getting worse by each year we came back to visit Spore. Rooms were so dated. The worse thing was, the room was so freaking dusty! Till i have to do my own house keeping. I was told they had their management changed. Saving cost i assume? Hey, your price ain't cheap for a small room with a 4 star rating. And you made the house keeping people for each of them work for 30 over rooms!! Insane! I Don know how true this could be, but i rather trust my own experience. The proof of a very obvious dust on the radio. It was near to my bed for haven sake! I'm breathing in dust during my sleep. I had nose allergies and when i got home, i was down with a flu! Worst still! You even provided me with a very old torned bath towel!!!!! Goodness gracious. I wonder what is your hotel's standard! Speechless. The structure of the rooms were ridiculous. Water was flowing out from the shower door till i need to ask for extra floor mats! Water pressure was slow. Hot water was inconsistent. One minute i was bathing in warm the next i was shivering. Oh dear. We were happy on our last two trips. Wasn't happy on our 3rd visit and we thought to give another chance. So this 4th will be the last.So good luck! If you can't stand dust, drop this hotel. You will suffer your whole trip. Fyi i did not make a fuss at the reception because they aren't at fault. Because if complaints aren't taken seriously, come on.. why need your customer's feedback?","January 25, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1332,"For a 10 day trip we were looking for a place that would have been central in location, unobtrusive yet warm and friendly in service, have most amenities of a five star hotel and we found all this and more at the Dorsett Singapore. The whole experience from the booking stage where Rose from reservations and Peter Chua the Rooms division manager ensured the initial part was smooth giving the right advise. We arrived on an early flight and at arrival Oonah was a pleasure to talk to, she organised an early checkin which was such a blessing as we had hardly any sleep on the flight and escorted us to our room making sure everything was explained as well as offering any assistance to ensure we settled in well on the first day as well as ensured we had the right amount of amenities inpmmediately. The housekeeping staff who cleaned our room 1013 daily during our stay organised our room the way we had liked it to be, making our daily return to the room feel like entering home. The pool was a great place to relax a fantastic size. All in all a very memorable experience and we surely had some great memories to take back from this trip which was made possible by the all the staff at Dorsett. After being the service industry for more than 25years myself I could help but notice the genuineness of service all across the board from the porter, all the team at the reception, the restaurant staff, the cleaning staff and “Luke”. I’d recommend Dorsett to anyone wanting to stay in Singapore and would surely come back.","January 20, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1333,"Booked the Dorsett as a last minute replacement for accommodation that fell through. Staff were excellent, on check in we were advised that we had been given complementary breakfast for the 4days of our stay which was excellent with young children. The room was well represented on website, pool has a lovely view and easy access to the MRT station under the building.Short 5min walk to Chinatown.","January 16, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1334,"Was there for staycation. Location is great, few steps a away from Outram park MRT and a short walking distance to China Town which have great choice of food options. Room size is fairly big compare to other hotels in Singapore. Fair enough. Aircond is superb for a polar bear like me, enjoyed the freezing cold aircond and had a good hibernation for my Christmas holiday. Please take note that if you are driving, there are limited car parks for guests.","January 13, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
1335,"Had an enjoyable and relaxed stay at Dorsett Singapore hotel over the weekend with my parents. The staffs are friendly and extremely attentive towards my aged parents . We are extremely impressed with the hotel’s facilities- sleeping rooms are well equipped with basic requirements. Excellent wifi facility, spacious room with high ceiling! Hotel is conveniently located near to MRT station and within closed walking proximity to the famous and good eateries (restaurants and bars). Thank you to Dorsett Singapore for a great, memorable experience! ","January 12, 2019","24    Dorsett Singapore
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g294265-d4116146-Reviews-Dorsett_Singapore-Singapore.html
